review_id,user_id,business_id,stars,date,text,name,review_count,yelping_since,friend_count,useful,funny,cool,fans,state,review_length,word_count,account_age_days,reviews_per_day,states_reviewed_in,reviews_same_day,is_fake,is_short_review,is_extreme_rating,is_low_social,is_single_review_account,is_high_velocity,spam_score
cfBmZy6_4PR-0X4QoPHkvw,WspwIQyKn6icthQ83scA2g,MFX3Gs26jatY--HB0YdFYw,5.0,2019-10-18 20:01:14,My favorite place when I need a healthy dish or not feeling well. Everything is always fresh and full of flavor. My go-to is the bone broth and lemongrass chicken noodle bowl. My order always comes out fast and with a friendly face. There is indoor and outdoor seating so plenty of room to spread out. Haven't wanted to try another Vietnamese place since I've had Vui's.,Rachael,60,2016-06-28 14:54:55,156,74,40,60,1,TN,370,67,3587,0.0167270699749093,1,1,False,0,1,0,0,0,1
pmC2UWNVOs8gZiCohAyWog,7P8MKVBQebzDzXgPAVzgL4,XyGRDrgCK0z4CiA6nhwEaw,5.0,2019-05-04 00:00:00,"Nothing tasted old or stale, so that's always a plus.. Pretty normal experience, nothing bad really. The food was good and the service was easygoing. My friend liked their dish more than I liked mine.. Everything came out hot and the staff was friendly. Pretty smooth experience from start to finish. The service was off and the meal kind of followed that energy. The menu wasn't huge, which I usually prefer.. The experience was more frustrating than enjoyable. The leftovers held up okay the next day..",User,58,2019-08-24 00:00:00,23,0,0,0,1,FL,504,86,129,0.5035,2,1,True,0,1,0,0,0,1
GuhkP0w1A9gGM7P48DIGiD,BywEYdrUh56zNsbR4mj6M3,QH5lG4sLNp1nx9eXZ6BNtA,5.0,2019-03-11 00:00:00,"Nobody was rude or anything, it just took a while to get water refilled. I've paid more for worse meals, so I'm not mad about it. We shared dumplings first and those were probably the best thing on the table. I got the chicken bowl and it was filling, though the rice could have used a bit more seasoning. Will be back. The leftovers held up okay the next day.. Nothing tasted old or stale, so that's always a plus..",User,320,2017-06-05 00:00:00,22,10,0,0,1,NJ,416,80,939,0.0618,7,2,True,0,1,0,0,0,1
-KFRMDmG5WnsQepKu-cr7w,NYFtB_MN4HUjI3dJU0oVog,xTpaOKONNfagG3uISme8lw,1.0,2018-05-13 14:13:58,"My husband and I just had a breakfast sandwich - the egg was burnt , there was very little meat and only a half piece of cheese. I nicely brought this to the managers attention, he was nice and  offered to make a new one. I didn't want my money back nor a new one. The cook just needs to be a better cook and stop sacrificing taste and quality. 
Oh and the coffee pots were empty as well as the store. 
Awful tasteless breakfast",N,12,2012-12-30 20:10:29,62,12,5,1,1,PA,428,85,4863,0.0024676125848241,1,1,False,0,0,0,0,0,0
s_e_X62Ws2KfeBtYaYa9JA,5fXivI28zrlRCUorh3W5YA,5bT-bq-u8rEjBopZg4LCeQ,5.0,2019-07-07 01:08:57,Sam the cook here is AWESOME!!!!!!  Loved this place & the atmosphere.   Best Cole slaw I have had since my grandmother's 30 years ago.  Shrimp platter & cat fish platters were great!!!  seasoned perfect and huge platters.  Hush puppies were definitely home made & fresh & hot.,Elizabeth,3,2019-07-05 19:00:52,32,0,0,0,0,LA,277,47,2485,0.0012072434607645,1,1,False,0,0,0,0,0,0
mnaZa1MFKE4igwhwB49Cpw,8rCZ4SrP8EIKja098ezq-Q,bOy_tyFCmdsHv_yL_xkNRg,5.0,2019-04-14 14:51:15,"The vibe is modern. Good service, comfortable booth. Our table had steaks, seafood, the Asian salad, and a burger - all great.  Reasonable prices. Varied menu - something for everyone.  I think this is a real contender in the boise steakhouse scene and we will definitely be back.",Lee,23,2012-11-17 06:58:30,10,45,2,12,0,ID,280,48,4906,0.0046881369751324,1,1,False,0,1,0,0,0,1
-X5mzwkLNMq4u5y1VaJloQ,mCqRjhs5VBcxELbSHQVq5w,B9zn3chR6q3yhE8-_sr18g,5.0,2018-03-02 23:45:23,"Used Grub Hub to order Crab Rangoon, two sushi rolls and one special roll. Food was fantastic! Prices reasonable and staff was friendly.",T,15,2017-02-11 03:29:33,0,5,0,1,0,PA,136,23,3359,0.0044656147662994,1,1,False,1,1,0,0,0,2
AMdj2wiqxe2XkqryyrT-TQ,KW_pQpggd0l8wEtewY-jfg,t0FzBzAoqVpK5fNIGOPv-g,1.0,2018-06-17 22:14:18,"Did not even get in the door. Made my friend dump her water that she's carrying around because it's 100 degrees out. Told me I could not come in because I had a backpack. It's a small backpack that's a purse. Needless to say, won't ever go to this damn place. No loss, plenty of other better places to go in this fine town that are okay with water bottles and backpacks.",Traci,2,2014-11-14 23:58:49,18,2,1,0,0,TN,370,72,4178,0.0004786979415988,1,1,False,0,1,0,1,0,2
sByX_mHVtzIUBNi39srpag,sPMEd5VGJzKriIu16xWZLQ,dBs6GOQlMGC9hrBlPUleIw,5.0,2018-02-09 02:45:03,Awesome dinner!!  Charbroiled oysters and Redfish Pontchartrain were fantastic!  Great service and a fantastic meal!,Miles,1,2014-12-15 03:28:03,1,0,0,0,0,LA,116,15,4148,0.0002410800385728,1,1,False,1,1,1,1,0,4
XRP2LVaIE9nCogT2maLreQ,puthHOJksoLu6TAxPRLjzw,aKOo9Kacq-4Wnsy6ilfdQw,5.0,2019-10-02 00:00:00,"Nice little spot, decent portions too. Food was fresh and service was quick. Pretty normal experience, nothing bad really. The menu wasn't huge, which I usually prefer.. The sauces helped more than I thought they would.. Not terrible, just not something I'd want again soon. The whole meal felt kind of uneven. The leftovers held up okay the next day.. My friend liked their dish more than I liked mine.. Pretty smooth experience from start to finish. Solid food, nice staff, and not much of a wait.",User,6,2019-12-21 00:00:00,2,4,0,0,0,NV,499,87,10,1.1204,1,3,True,0,1,0,0,1,2
Z_1MrloRJ58hLIUxc3wo3w,0YI3p9o-ntRgRaPWpfa22Q,8aAmoYpZkNeiztQHjtYaag,3.0,2018-12-30 03:25:06,"A young lady came into where I work quite a few months back with samples from here. I  am not a fan of bbq or smoked things but my husband is so I took the samples home. We both actually liked the pork and he liked the bbq sauce. We drive past here everytime we go to Olive Garden or Outback and tonight Olive Garden was packed so we ended up here. 

Located in what was built as a DQ not very long ago. Really surprised the DQ didn't make it. Interior is nice enough although they could use a breeze way so cold air doesn't come rushing in every time the door is open. When we pulled in the parking lot an elderly couple was just going inside and I could see the bored staff standing and watching the football game. There were zero tables seated except for I'm guessing manager / owner at a table on his laptop. 

I ordered the Brady Bacon Burger minus the slaw and aioli on the side with fries . My husband ordered choose 3 with pulled pork, chicken and brisket with mashed potatoes and fries. 

The Brady Burger was very thin yet very dense and dry. It seemed to be a frozen processd patty with quite possibly fake grill marks. The burger itself was not good but the pork and bacon was. The French fries were quite good. The pork on my husband's plate was the same so it was good. The brisket was quite good as well as the chicken. The mashed potatoes were a big dry lump which is disappointing because I love mashed potatoes.

Based on tonight I'm not sure I'd be willing to go back. But if hubby want to I'd find something to eat even if if were just the fries.",Phil,1074,2010-01-31 17:44:23,61,1845,164,598,27,IN,1566,304,5927,0.1812046566559811,4,1,False,0,0,0,0,0,0
yTrO8HYTz5OsQcRG3Ufx3U,KEmNHf30OCnvBOgr41CNch,ZSwDwV4o8MvX8cwMgfE0LA,4.0,2018-04-12 00:00:00,"Parking was annoying and I was already in a bad mood by the time I got inside. I got the chicken bowl and it was filling, though the rice could have used a bit more seasoning. For a busy night they handled it okay. Nothing tasted old or stale, so that's always a plus.. Parking was annoying, although that's probably more about the area than the restaurant. Not cheap exactly, but not ridiculous either. Maybe better dine-in than delivery, hard to tell.",User,4,2019-11-19 00:00:00,2,1,0,0,0,NJ,453,82,42,1.2496,1,4,True,0,0,0,0,1,1
mKC_FwTcpePR8nZyTcTmSQ,sttdK_LeMhgBDniE9zSWeA,eoqpPPlegPddFATQadDsoA,5.0,2018-07-11 18:56:19,"I have been here several times and I'm not sure what has taken me so long to write a review! I absolutely love this place. Always fresh ingredients. Staff is always pleasant, it's definitely the best Pho in Clearwater. I have tried several things off of there menu, but the Pho is definitely my fave. Always flavor. You get a nice amount of food for the price. However, if your not into Pho they also offer other great selections like Bahn Mi (so fresh), Teriyaki Bowls and much more! Oh! They also have really tasty boba selections and teas :) I love this place.",Sabrina,7,2015-12-19 22:21:42,144,2,0,0,0,FL,563,104,3779,0.0018523418893887,1,1,False,0,1,0,0,0,1
M4jXh6nOqCY_udkTIp3xuQ,dboPQNrxq2SSeGRPmwDuQw,yE1raqkLX7OZsjmX3qKIKg,5.0,2019-09-16 21:00:40,"The Butcher & Bee was a surprising delight.  While it had good overall ratings, it was better than I expected to be and would highly recommend it for those in town or visiting Nashville. 

Highlights:

-Whipped Feta with fermented honey - delicious and came recommended
-Avacado Crispy Rice - Not like anything I have had, soft and crunch and very tasty
-Blistered Shishitos - Very good with cherry blossom sauce
-Grilled baby Eggplant - again, I have had eggplant many times but this presentation with the baby eggplant plus the cherries was very interesting, different, and delicious
-Braised Giffords Bacon - Nice piece of pork belly over handmade pea cavatelli
-Turnips - Is this a Turnip or is it pasta?  Holy cow this was great.  I didn't know you could make a turnip act like pasta and the almond pesto finished it nicely
-Nutjob - I loved this cocktail and would drink it all night

I would highly recommend it.",Ryan,77,2014-11-28 21:48:10,44,17,3,1,0,TN,919,160,4165,0.0184873949579831,2,1,False,0,1,0,0,0,1
I3a5VssQaRt6Soo5_hJXLA,gOmaTQX3A46CbuKQu8JAkw,4WdDY97x4GdMYtyk1KQMnw,5.0,2018-01-06 19:00:21,"Came to New Orleans from California. After a long night of drinking Pho is a must. Stumbled upon Lilly's and hands down the best Pho I've ever had. Best broth, egg rolls tasted homemade. I wish I could bottle this up and take this joint back to Cali with me. Do not go home without coming here.",Augustine,28,2017-11-03 15:26:46,0,6,4,8,1,LA,294,57,3094,0.0090497737556561,1,1,False,0,1,0,0,0,1
MQ9_mQYdl4vTGoxLGWF91A,mkHUVt2eReprf6Yc7s6hSw,BfDe99VGog-36LBmn0uFhA,4.0,2019-02-05 23:37:39,They have excellent food.great service. Best French toast around. Convent located .... All i can say is there food is really good and you get alot of it.,Debbie,2,2019-01-16 18:45:09,9,0,0,0,0,MO,153,28,2655,0.0007532956685499,1,1,False,1,0,0,1,0,2
RWb19mznxXcZyQgB7l0cMK,7P8MKVBQebzDzXgPAVzgL4,r-4s-gfqw85G1O6cmgog7g,3.0,2019-08-13 00:00:00,"I almost skipped this place because of the ratings and that would've been unfair. No big complaints, just a nice meal. The sandwich was fine, not bad, just not something I'm still thinking about two days later. Not saying it's the best place ever, but it was totally fine. Everything came out hot and the staff was friendly. Food took a while and didn't really feel worth the wait. It was fine, maybe a little overpriced. It looked better in person than in the online photos, weirdly enough..",User,58,2019-08-24 00:00:00,2,3,0,0,0,AB,492,88,129,0.5682,3,3,True,0,0,0,0,0,0
NNxTZjTabzsWo4pxx89BuQ,r_oETS9Jz2UNapnbEsi68Q,rjtdyyjHRJadRcE1sC1gNg,5.0,2018-04-07 02:25:51,"My husband and I really wanted some good chicken wings tonight so we turned to our trusty yelp reviews and hit the jackpot with this one. It's a little far from our house but the drive was worth it! We started with mozzarella sticks which honestly were not anything special but I was starving so we ate them. We ordered a Greek salad to share plus a mini fried pizza and wings. The Greek salad was so fresh, lettuce was crisp and the dressing we good too. (I feel like most bars done have a fresh salad like this!). Let's go back to the pizza- yes I said fried pizza! It's an 8' ""personal pan"" size and we got the meatball and ricotta toppings. It was crispy and delicious! The crust almost melts in your mouth. Finally the wings... they are large wings that are fried, tossed in your sauce (they have about 7-10 to choose from I believe, we got medium bc that's just what I like) and then they are flame broiled. They are juicy and tender and just amazing and the sauce was a perfect medium. OH! And their blue cheese is made in house and it shows. Great atmosphere, we loved the travel theme! We'll certainly be back!",Brittany,58,2015-01-04 01:04:08,5,165,9,38,2,FL,1119,212,4128,0.0140503875968992,1,1,False,0,1,0,0,0,1
9ZrMVurXNShLhVhxibq6kQ,SVtgf1LTa7pscVjuCzz0wQ,Te4yTJ7blab4s_JTAF71Iw,5.0,2018-08-08 22:08:57,"Nice restaurant with plenty of parking. Ordered sushi deluxe, which comes with soup and salad, and mixes of sushis from the menu. Very decent quality and very reasonable prices. Definitely will come back and visit in the future.",Thomas,9,2013-01-18 17:53:42,39,5,1,1,0,DE,228,38,4844,0.0018579686209744,1,1,False,1,1,0,0,0,2
XZCqI59DgkK409xzrE85aQ,TvJo4KMY_38jUpzI7n72qA,gExn3d0VMMJWlSICsGHGfg,5.0,2019-12-20 17:20:39,"This place shall be my go-to sushi place. The sushi is so flavorful and even when sitting at a table with friends, the sushi has arrived accordingly and the presentation for the sushi was phenomenal. I love the service there too. They were attentive and treat you like family. Will go there again.",Gisela,22,2012-07-09 06:52:43,121,24,6,11,2,NV,297,53,5037,0.0043676791741115,1,1,False,1,0,0,0,0,1
h_iT9ErjGzyVbJ_R2fUf4A,0rQPr7_x54AZtlOhXicSrw,Sv1MEZP-mMfp8SmE0hwYEA,3.0,2019-01-07 20:07:41,"The soup wasn't as flavorful as other places I've been before (Ippudo for example), also way too salty. I had to chuck my green tea after a couple bites. Noodles and the other sides were decent.",Niki,6,2016-07-25 21:14:12,77,1,0,0,0,PA,194,36,3560,0.0016853932584269,1,1,False,1,0,0,0,0,1
Ks16LTkT1WDRWC1vOL2aLg,3G9zwCpr-pxQhO2D8-wvxQ,TdrNka-oPWf4B-jN9rKltw,4.0,2018-03-28 15:37:08,"This place is awesome for a night out in the summer. The most beautiful views of the city are on this rooftop. It looks very deceiving from the outside that you are entering into a school, but it works for their secret bar vibe. I will be back when it gets warm again!",Elise,369,2011-11-23 05:30:35,219,221,31,80,12,PA,268,53,5266,0.0700721610330421,2,1,False,0,0,0,0,0,0
ykQgfwKLNaM0SVPgbwH8kQ,-yPn5lEnhrlgZBP5dYvl4g,_DDs4ZFruAaQAqrdiqY68Q,5.0,2018-02-28 02:16:58,"Great atmosphere! Trent, our server, was personable and sweet. He gave great recommendations and knew the food really well.",Camry,3,2017-09-25 23:46:45,0,0,0,0,0,IN,123,19,3133,0.0009575486753909,1,1,False,1,1,1,0,0,3
ktC323P28OTu25pqvLW6UA,gPV4CZ4dkORK9dG673oQ6Q,nVxOIEEYhoQfSUkr8QhWmQ,5.0,2019-04-05 03:18:38,"Had read that there were some excellent Italian restaurants in St. Louis, so decided to stop into Cunetto's House of Pasta. Real down home Italian restaurant and family operated so I knew it had to be good, and it was. Ordered the Vitello con Granchio (veal topped with crab and cheese sauce) with a side of Cavatelli con Broccoli (noodles with mushrooms, broccoli I  a cream sauce). Was so good and definitely worth the trip.",Barry,135,2011-02-20 23:15:09,8,110,13,37,5,MO,426,75,5542,0.0243594370263442,1,1,False,0,0,0,0,0,0
It8iqMQ6rCi2jkbB2frfjj,5NJV6rZ8zWlK8IruCUbLUZ,VBWUdluhRQf5kqawykM6Nw,5.0,2018-03-14 00:00:00,"Stopped by after work because I was nearby and hungry. The sandwich was fine, not bad, just not something I'm still thinking about two days later. Anyway, the host got us seated quickly, which i appreciated because we didn't have a reservation. Idk, nothing was awful but i left disappointed. Everything came out hot and the staff was friendly. I kept going back and forth while eating it, which probably says everything.. maybe I just came on an off day.",User,117,2016-12-02 00:00:00,15,8,0,0,5,MO,455,80,1124,0.1138,3,1,True,0,1,0,0,0,1
pUccWV8dcENpsw8sJH0jAg,HK8WocisMBWdlu2Hqr7I0A,XJZfCBVlhiapUDlBQs2DKw,5.0,2018-12-29 18:17:13,"We were visiting our family in Nashville and dined here our last night.The care with which our dishes were presented and delivered was far more than I expected. Chef Matt served us personally and made the experience all that more enjoyable. Each dish was interesting and thoughtful, my favorite was the Day-After Fried Rice with pine nuts, currants and fried bits of beef that made it rich and flavorful. Also noteworthy was the Fish & Chips. Fish was battered and fried to perfection and ""chip"" was perfectly crisped. And, of course, we tried all the desserts that the pastry chef had to offer (shared). The Fluffernutter Sunday had so many rich but not too sweet flavors of salted peanut ice cream, a brownie, raspberry fudge and marshmallow cream. I think my favorite, although all pretty much tied for first place, was the Melon Panna Cotta with cantaloupe ice cream. But be sure to try the Buttermilk Chess Pie with sweet corn ice cream and the Hazelnut Cream Puff, the most decadent by far. This was a fabulous end to our visit to Nashville and I will definitely return on our next trip.",Anne,2,2015-10-08 00:29:34,37,1,0,0,1,TN,1093,192,3851,0.0005193456245131,1,1,False,0,0,0,1,0,1
YBzIw6ozK7AmiyRBdSz9oA,kmHx75L22wfr2-Sy_fQUrw,vNRTLUP22o1X3sMURoiB9A,5.0,2019-10-24 14:21:55,They aren't the friendliest so be prepared but they have killer crispy chicken tacos! Best I've ever had. Put your feelings aside and try it!,Andew,17,2008-08-09 21:50:40,1,9,5,9,2,CA,141,25,6467,0.0026287304778104,1,1,False,1,1,0,0,0,2
fVub0G2GIbd-8uH8aKRS8Q,1Uq7hh-XSky6K8b6ZgsamQ,a1u9Bxrq_fZxl2pgqQUcJA,5.0,2019-02-23 19:12:28,"OBSESSED! Great service, great food and awesome bottomless mimosas!!!!! This was a little gem that we found walking for brunch!!! The manager Sunshine was the sweetest, and absolutely took care of us! COME HERE!!",Brande,14,2016-07-09 22:48:47,166,2,0,1,0,LA,212,34,3576,0.0039149888143176,1,1,False,0,1,0,0,0,1
dCum86miuFjhcdWYrLqv6w,aczbGKEdtUViPqOZhpIItA,_zzNQl6ImFw_B64cSdaoGA,5.0,2018-09-08 23:25:28,"Great value. Great view. Excellent food and outstanding service. Our server, Anthony, was unbelievably good! There were 15 people in our party and our orders were taken promptly and delivered promptly. Excellent attention to detail. Great place for a couple people to go for dinner - and an excellent place for scheduling your large group functions. Everybody raved about Anthony - thanks bud!",Robert,4,2016-01-30 06:14:46,81,1,0,0,0,FL,393,63,3737,0.001070377308001,1,1,False,0,1,0,0,0,1
WMorU0NiYyoMfBhhSa8y2g,KLU9YR83ZUZeZLbEp7ReeA,wtVJXrChHTjcaisSpzGCVw,5.0,2019-12-19 01:01:53,Great food and fantastic service !! Nick was our waiter several of the times we were there. You would never imagine how good it is from first appearance of building.,Gregory,4,2015-02-13 22:04:16,17,0,0,0,0,FL,165,30,4088,0.0009784735812133,1,1,False,1,0,0,0,0,1
J42QY9WFnuk4VtOdXdqPNT,IT49xWeTc2nZYCR6WrXDOH,b9NLnpv-nXj8ilX6NuhkLg,1.0,2019-11-10 00:00:00,"Parking was annoying and I was already in a bad mood by the time I got inside. For a busy night they handled it okay. The leftovers held up okay the next day.. Inside is casual and a little cramped, but not in a terrible way. For the amount of food, I thought the cost was fair. I got the chicken bowl and it was filling, though the rice could have used a bit more seasoning. There were a couple things I liked and a couple things I prob wouldn't get again.",User,47,2018-09-09 00:00:00,23,4,0,0,5,CA,457,92,478,0.4553,6,1,True,0,1,0,0,0,1
ax1j6wQPp0XnVoNHCKaSyQ,HZ6bwFuPs1apPpuc48R1AA,su7Yky-5T1ZD7FTGg1qMag,4.0,2019-05-27 02:17:05,"Newer building right next to a bunch of hotels in an office park. Easy access. Lots of space to park or run through the drive thru. Clean for a McDonalds. Food is hot. Ordered a variety of items for my family for breakfast and everyone was satisfied. I enjoyed a bacon, egg, and cheese biscuit. The coffee tastes great. It's a light roast and reasonably priced. Great service.",Drew,111,2010-08-13 02:11:32,45,83,38,38,2,IN,376,68,5733,0.0193615907901622,3,1,False,0,0,0,0,0,0
w5YmGxUPouuhPNPeitRpi1,vsBa85r5rYOnZJj4NcGTqz,s29wxFmnoRdckDjwmPi1RA,3.0,2019-12-19 00:00:00,"Stopped by after work because I was nearby and hungry. I kept going back and forth while eating it, which probably says everything.. Service was friendly, just kind of slow once the room filled up. Parking was annoying, although that's probably more about the area than the restaurant. The tacos tasted fresh enough, just smaller than I pictured from the photos. I left full, which at least counts for something. It looked better online than it did in person. Really liked the atmosphere and the portions were decent.",User,274,2019-09-17 00:00:00,7,2,0,0,1,NV,517,88,105,2.0046,3,8,True,0,0,0,0,1,1
xEg7JhX-7KQp7qPTEIhUHg,CaoImVzU4uMREOlT0HiEsg,lWedWkinrM5j13pyimbpbA,5.0,2019-10-13 16:29:46,We came here for brunch on a Sunday. The atmosphere is adorable. It's cozy but now crowded and noisy but not loud. You go up to the counter to order your food and then they bring it to your table. The food is simple but still inventive. We all enjoyed our meals and can't wait to return.,Rebecca,140,2013-07-17 19:31:28,9,120,23,46,3,PA,287,57,4664,0.030017152658662,1,1,False,0,1,0,0,0,1
W8Rl-cU-D29A-hoVCJGB_A,z93X9y94oNv4XUWDKYkIEQ,ZI2rweo-00OaC6q6ChAB7Q,5.0,2018-08-27 20:36:03,"Finally stopped in here after a year of
'We need to stop'.... BEST daiquiris I've ever had - anywhere. Friendly staff / owner, inexpensive and delicious drinks...haven't tried the food - yet, but I will next time I'm in - next week!",Stephanie,12,2015-03-20 22:41:23,0,7,0,0,0,LA,232,42,4053,0.002960769800148,1,1,False,1,1,0,0,0,2
j9xplSc1VOR6FxcJGuE1yw,LJeXu9R8kbalVOxoKtPgqQ,g0HgHBxwJBeVffqqpQmLuw,5.0,2018-12-19 12:18:30,"Nice newer place to get pizza.  I like how they cut the pizza from the center on a square pizza.  If cut traditional, the center slices would have no crust.

I don't know if they have a deep dish or thicker crust.  If they do, I will try next time.  If not, I suggest adding that to your menu.",Steve,9,2017-11-25 20:32:55,1,3,0,0,1,PA,293,59,3072,0.0029296875,1,1,False,0,0,0,0,0,0
i_bCSFdYSMcYTMfNzBl8ow,Y6isMHEp7aYt1G5SKIU5pw,Db68YzljLjv3azuwk3V1eg,5.0,2019-06-30 06:04:35,"My wife and I have lived in Oro Valley for 23 years and have seen restaurants come and go. We're hoping Just Kabab stays around for many years!!!
This was our first visit. The food was excellent and with a variety of choices it made our experience very pleasurable. The Baba Ghanoush was absolutely the best that I have ever had. The flavors and the texture were incredible. Also the Falafel was a perfect crispiness and rich with just the right flavors.
The picture menu on the wall was a nice touch to help us decide what entree we wanted.
We were greeted by the co-owner and she was very engaging and helpful. Her husband (co-owner and cook) came out and talked to us a couple of times. It was great to see his passion for food and cooking and the desire to have success with the restaurant. We liked that their kids were in the restaurant - a nice family atmosphere. We will absolutely come back to try other dishes and to support this families dreams!",Mike,2,2018-04-12 22:38:45,17,1,0,0,0,AZ,956,177,2934,0.0006816632583503,1,1,False,0,1,0,1,0,2
RMMmC8ApWTnSwsngIfRbgg,nH-ep1fBJzx6EVrK9Lej6A,iwVYwD_5u-JCyplAw9bhfg,5.0,2019-11-27 12:08:48,Hear me out! This place is a HIDDEN GEM!!! Free sample of Brisket on your first visit and creative daily specials. Best Brisket I've ever tasted.,Bryan,5,2013-03-22 00:28:52,124,3,1,3,0,NV,145,26,4781,0.0010458063166701,1,1,False,1,0,0,0,0,1
85H16E7jC7TYLHECFfIHhw,W-R16CP7KhG1AT3CSVJUFw,xxx_0Ol7lbK0hVzv7x0-Yg,5.0,2019-07-02 11:48:21,"This is the best Chinese food in Nashville. This place is a hidden gem. It is seriously hard to find good Chinese food in Nashville, so if you are looking this is it.

My order rarely varies so it's usually beef fried rice, crab rangoons, egg rolls, and wonton soup. It is so good every single time. I usually do Uber eats so I can enjoy this feast from my couch and it's quick and easy.",Elizabeth,124,2014-04-18 22:40:02,83,126,45,57,3,TN,387,76,4389,0.0282524493050808,1,1,False,0,1,0,0,0,1
QvorOc0O0DOZ9o74PMoL1g,TLNI1VHqpKDz8W7xQhIbAA,JVDHxMnKjif8XdXVFWiClg,4.0,2018-02-16 01:23:15,"This is one of my boyfriend's favorite lunch spots, but I can never make it to the city before it closes. Finally, we came here over the weekend so I could see what all the fuss was about. I've been to Zahav and know how smooth and creamy the Solomonov hummus is, but I was excited to try it with toppings and such. 

Just my luck, I saw the green bean hummus on the menu as they were sold out and taking it down from the menu! I settled for the beet hummus while my boyfriend went for the beef, a favorite of his. Had I know the plates came with a beet hummus perhaps I would have tried something else. It was still delicious nonetheless. The dip was served with roasted golden beets on top that was very sweet and delicious. His tip: ask for condiments; they have harissa and other spices. 

I opted for cucumber slices instead of pita to be healthy, and every single slice was so crispy! I tried a piece of my boyfriend's pita, and boy are they fluffy.  The beet salad that it comes with is pickled and funky but also good. He said sometimes there is a cucumber salad on the side, which I would definitely be more interested in. 

Some other of his favorites are lamb, Brussels sprouts, and long hots. I love that even though it's ""just hummus"" there's a menu that is constantly changing. Who knew it could be so exciting!? We also want to come back and try the shakshuka for brunch on the weekend. Plus, something about a chicken dinner?",Victoria,414,2011-09-15 12:20:04,99,630,119,332,23,PA,1441,272,5335,0.0776007497656982,2,1,False,0,0,0,0,0,0
IaptuqrRBw9SMOrU4vEaWM,RdoKAEIA00paL1zwXJ8Q3X,kk8vz_m4jDVIs9mTv_2AEQ,2.0,2018-07-24 00:00:00,"It tasted fresh, just not especially memorable. The staff seemed tired but still polite. We shared dumplings first and those were probably the best thing on the table. The menu wasn't huge, which I usually prefer.. The music was louder than it needed to be. I wouldn't write it off, but I also wouldn't hype it up. The sauces helped more than I thought they would.. The food was good and the service was easygoing. They were out of one thing I originally wanted..",User,210,2019-08-30 00:00:00,2,6,0,0,1,NV,463,84,123,2.0906,3,10,True,0,0,0,0,1,1
KCGT01HT5zgmFMQfcDIigw,3ywIG2FLBr9JNp6dnc8u3g,W4ZEKkva9HpAdZG88juwyQ,5.0,2018-09-25 14:22:29,"TWO THINGS: best SHRIMP N GRITS I've ever had (I live in TX) and best PECAN PIE I've ever had (literally melts in your mouth). 


That is all!!!!",Aida,23,2013-03-05 23:47:49,159,12,5,2,3,LA,145,28,4798,0.0047936640266777,1,1,False,1,1,0,0,0,2
FT904EMv4kWcxkBkt0ZECw,-Dt5o6GpQcXQfVeWpHNtDg,5k0-j1Nuoj0CrYzuhNqWxg,5.0,2018-09-02 13:15:40,"This place is fabulous, went for the first time and I will be back. It's not easy to find nestled in a plaza off Lumsden and King in Brandon. I ordered the special ""Filet La Septima, it was a steak dish which is pounded flat and breaded grilled and served with an awesome compound butter sauce, served with over the top roasted garlic green beans and a decadent yellow rice. I started with a mixed green salad with house made bleu cheese dressing. The menu has a wide assortment of dishes for everyone. For dessert I had the flan, a creamy creation served with a delectable sugary caramel sauce.",Claude,281,2012-05-06 11:58:27,26,269,104,167,6,FL,595,109,5101,0.0550872377965104,1,1,False,0,1,0,0,0,1
r9Kv_f2BF5xiWSz52wAqcg,0bOcbtYsGDXWAaq7qp66EQ,4h4Uskb7B8OTI7oDR7wImQ,4.0,2019-12-08 03:07:59,"Every time I come here I like to get the Montecito Burger. It's really good and I love how 'stacked' it is. I also like how the fries are prepared pretty crispy; the ranch is also super delicious too. The burger patty itself was alright, I wish it was a bit juicier had a little more flavor, but it's okay because the other aspects in the burger compensated for that. Would recommend!",Tam,20,2017-01-16 21:17:55,122,6,0,2,0,CA,384,72,3385,0.0059084194977843,1,1,False,0,0,0,0,0,0
B77xSmr-TnnrsrLwVqSPsA,wMr7a4i4Q3Q2aL3MVoBAhw,aa0xi7fgFJyA4qWux6vz0A,5.0,2019-01-20 22:01:06,"Don't believe the haters for a second: Carmen's greasy cheese bomb sandwiches are the quintessential reason you came to Philly in the first place you dingus!

The 1 hour wait is worth it | there I said it.

 Bonus: the super stereotypical sarcastic Irish Philly dude working the grill station is the @#$% man!",Christopher,532,2008-05-12 20:12:34,82,459,284,220,18,PA,309,54,6556,0.0811470408785845,5,1,False,1,1,0,0,0,2
H5cfsZAGsNcf_YreUNl-vg,2ss0ej9fUyHng6RNHOXWMw,RscMwBafa1cZh94tGlZT_Q,4.0,2018-03-08 05:30:57,"Legit. Such a fun time and show. Don't let the price sway you from enjoying dinner here, it's sooooo much food!! Totally worth it. The food is delicious, the chef is fun and waitress friendly. My only complaint and the reason I'm giving 4 stars instead of five is that most of the food is way, way too salty. The chef just added too much sauce and too much salt, especially on the shrimp appetizer. The taste was still wonderful. The fried rice is the best I've ever had. I highly recommend this place especially for a special night on the town.",Angelina,24,2016-01-26 16:51:56,75,51,14,21,2,NV,545,102,3741,0.0064153969526864,1,1,False,0,0,0,0,0,0
